"site" "replicate" "location" "wavenumber" "intensity" "id"
"462" "Beach" "01" "Inside" 3056.7261 0.99726 1
"463" "Beach" "01" "Inside" 3054.68693 0.99708 1
"464" "Beach" "01" "Inside" 3052.64775 0.99705 1
"465" "Beach" "01" "Inside" 3050.60857 0.99714 1
"466" "Beach" "01" "Inside" 3048.5694 0.99719 1
"467" "Beach" "01" "Inside" 3046.53022 0.99717 1
"468" "Beach" "01" "Inside" 3044.49104 0.99714 1
"469" "Beach" "01" "Inside" 3042.45186 0.99722 1
"470" "Beach" "01" "Inside" 3040.41269 0.99729 1
"471" "Beach" "01" "Inside" 3038.37351 0.99716 1
"472" "Beach" "01" "Inside" 3036.33433 0.99686 1
"473" "Beach" "01" "Inside" 3034.29516 0.99657 1
"474" "Beach" "01" "Inside" 3032.25598 0.99638 1
"475" "Beach" "01" "Inside" 3030.2168 0.99626 1
"476" "Beach" "01" "Inside" 3028.17763 0.99615 1
"477" "Beach" "01" "Inside" 3026.13845 0.99602 1
"478" "Beach" "01" "Inside" 3024.09927 0.99585 1
"479" "Beach" "01" "Inside" 3022.0601 0.99562 1
"480" "Beach" "01" "Inside" 3020.02092 0.99534 1
"481" "Beach" "01" "Inside" 3017.98174 0.99502 1
"482" "Beach" "01" "Inside" 3015.94257 0.99466 1
"483" "Beach" "01" "Inside" 3013.90339 0.99428 1
"484" "Beach" "01" "Inside" 3011.86421 0.99388 1
"485" "Beach" "01" "Inside" 3009.82504 0.99342 1
"486" "Beach" "01" "Inside" 3007.78586 0.993 1
"487" "Beach" "01" "Inside" 3005.74668 0.99273 1
"488" "Beach" "01" "Inside" 3003.7075 0.9925 1
"489" "Beach" "01" "Inside" 3001.66833 0.99206 1
"490" "Beach" "01" "Inside" 2999.62915 0.99139 1
"491" "Beach" "01" "Inside" 2997.58997 0.99064 1
"492" "Beach" "01" "Inside" 2995.5508 0.98994 1
"493" "Beach" "01" "Inside" 2993.51162 0.98916 1
"494" "Beach" "01" "Inside" 2991.47244 0.98818 1
"495" "Beach" "01" "Inside" 2989.43327 0.98686 1
"496" "Beach" "01" "Inside" 2987.39409 0.98518 1
"497" "Beach" "01" "Inside" 2985.35491 0.98327 1
"498" "Beach" "01" "Inside" 2983.31574 0.98104 1
"499" "Beach" "01" "Inside" 2981.27656 0.97832 1
"500" "Beach" "01" "Inside" 2979.23738 0.97523 1
"501" "Beach" "01" "Inside" 2977.19821 0.97161 1
"502" "Beach" "01" "Inside" 2975.15903 0.96711 1
"503" "Beach" "01" "Inside" 2973.11985 0.96176 1
"504" "Beach" "01" "Inside" 2971.08067 0.95574 1
"505" "Beach" "01" "Inside" 2969.0415 0.94905 1
"506" "Beach" "01" "Inside" 2967.00232 0.94185 1
"507" "Beach" "01" "Inside" 2964.96314 0.93447 1
"508" "Beach" "01" "Inside" 2962.92397 0.92741 1
"509" "Beach" "01" "Inside" 2960.88479 0.92108 1
"510" "Beach" "01" "Inside" 2958.84561 0.9159 1
"511" "Beach" "01" "Inside" 2956.80644 0.91225 1
"512" "Beach" "01" "Inside" 2954.76726 0.9103 1
"513" "Beach" "01" "Inside" 2952.72808 0.90982 1
"514" "Beach" "01" "Inside" 2950.68891 0.91001 1
"515" "Beach" "01" "Inside" 2948.64973 0.90966 1
"516" "Beach" "01" "Inside" 2946.61055 0.90779 1
"517" "Beach" "01" "Inside" 2944.57138 0.90373 1
"518" "Beach" "01" "Inside" 2942.5322 0.89695 1
"519" "Beach" "01" "Inside" 2940.49302 0.88715 1
"520" "Beach" "01" "Inside" 2938.45385 0.87445 1
"521" "Beach" "01" "Inside" 2936.41467 0.85929 1
"522" "Beach" "01" "Inside" 2934.37549 0.84207 1
"523" "Beach" "01" "Inside" 2932.33631 0.823 1
"524" "Beach" "01" "Inside" 2930.29714 0.80228 1
"525" "Beach" "01" "Inside" 2928.25796 0.77996 1
"526" "Beach" "01" "Inside" 2926.21878 0.75588 1
"527" "Beach" "01" "Inside" 2924.17961 0.72986 1
"528" "Beach" "01" "Inside" 2922.14043 0.70192 1
"529" "Beach" "01" "Inside" 2920.10125 0.67359 1
"530" "Beach" "01" "Inside" 2918.06208 0.64942 1
"531" "Beach" "01" "Inside" 2916.0229 0.63763 1
"532" "Beach" "01" "Inside" 2913.98372 0.64565 1
"533" "Beach" "01" "Inside" 2911.94455 0.67177 1
"534" "Beach" "01" "Inside" 2909.90537 0.70539 1
"535" "Beach" "01" "Inside" 2907.86619 0.73674 1
"536" "Beach" "01" "Inside" 2905.82702 0.76211 1
"537" "Beach" "01" "Inside" 2903.78784 0.78167 1
"538" "Beach" "01" "Inside" 2901.74866 0.79679 1
"539" "Beach" "01" "Inside" 2899.70949 0.80915 1
"540" "Beach" "01" "Inside" 2897.67031 0.82027 1
"541" "Beach" "01" "Inside" 2895.63113 0.83085 1
"542" "Beach" "01" "Inside" 2893.59195 0.84118 1
"543" "Beach" "01" "Inside" 2891.55278 0.85149 1
"544" "Beach" "01" "Inside" 2889.5136 0.86183 1
"545" "Beach" "01" "Inside" 2887.47442 0.87187 1
"546" "Beach" "01" "Inside" 2885.43525 0.88116 1
"547" "Beach" "01" "Inside" 2883.39607 0.8894 1
"548" "Beach" "01" "Inside" 2881.35689 0.89627 1
"549" "Beach" "01" "Inside" 2879.31772 0.90137 1
"550" "Beach" "01" "Inside" 2877.27854 0.90447 1
"551" "Beach" "01" "Inside" 2875.23936 0.90572 1
"552" "Beach" "01" "Inside" 2873.20019 0.90571 1
"553" "Beach" "01" "Inside" 2871.16101 0.90529 1
"554" "Beach" "01" "Inside" 2869.12183 0.90481 1
"555" "Beach" "01" "Inside" 2867.08266 0.90345 1
"556" "Beach" "01" "Inside" 2865.04348 0.89969 1
"557" "Beach" "01" "Inside" 2863.0043 0.89213 1
"558" "Beach" "01" "Inside" 2860.96512 0.87981 1
"559" "Beach" "01" "Inside" 2858.92595 0.86182 1
"560" "Beach" "01" "Inside" 2856.88677 0.83679 1
"561" "Beach" "01" "Inside" 2854.84759 0.80313 1
"562" "Beach" "01" "Inside" 2852.80842 0.76126 1
"563" "Beach" "01" "Inside" 2850.76924 0.71945 1
"564" "Beach" "01" "Inside" 2848.73006 0.69604 1
"565" "Beach" "01" "Inside" 2846.69089 0.70588 1
"566" "Beach" "01" "Inside" 2844.65171 0.74415 1
"567" "Beach" "01" "Inside" 2842.61253 0.79288 1
"568" "Beach" "01" "Inside" 2840.57336 0.83811 1
"569" "Beach" "01" "Inside" 2838.53418 0.87461 1
"570" "Beach" "01" "Inside" 2836.495 0.90216 1
"571" "Beach" "01" "Inside" 2834.45583 0.92238 1
"572" "Beach" "01" "Inside" 2832.41665 0.93699 1
"573" "Beach" "01" "Inside" 2830.37747 0.9476 1
"574" "Beach" "01" "Inside" 2828.3383 0.95552 1
"575" "Beach" "01" "Inside" 2826.29912 0.96156 1
"576" "Beach" "01" "Inside" 2824.25994 0.96625 1
"577" "Beach" "01" "Inside" 2822.22076 0.9699 1
"578" "Beach" "01" "Inside" 2820.18159 0.97282 1
"579" "Beach" "01" "Inside" 2818.14241 0.97531 1
"580" "Beach" "01" "Inside" 2816.10323 0.97735 1
"581" "Beach" "01" "Inside" 2814.06406 0.97911 1
"582" "Beach" "01" "Inside" 2812.02488 0.98079 1
"583" "Beach" "01" "Inside" 2809.9857 0.98223 1
"584" "Beach" "01" "Inside" 2807.94653 0.98338 1
"585" "Beach" "01" "Inside" 2805.90735 0.98445 1
"586" "Beach" "01" "Inside" 2803.86817 0.98552 1
"587" "Beach" "01" "Inside" 2801.829 0.98654 1
"588" "Beach" "01" "Inside" 2799.78982 0.98744 1
"589" "Beach" "01" "Inside" 2797.75064 0.98817 1
"590" "Beach" "01" "Inside" 2795.71147 0.9889 1
"591" "Beach" "01" "Inside" 2793.67229 0.9898 1
"592" "Beach" "01" "Inside" 2791.63311 0.99068 1
"593" "Beach" "01" "Inside" 2789.59394 0.99125 1
"594" "Beach" "01" "Inside" 2787.55476 0.99167 1
"595" "Beach" "01" "Inside" 2785.51558 0.9922 1
"596" "Beach" "01" "Inside" 2783.4764 0.99274 1
"597" "Beach" "01" "Inside" 2781.43723 0.99316 1
"598" "Beach" "01" "Inside" 2779.39805 0.99359 1
"599" "Beach" "01" "Inside" 2777.35887 0.99408 1
"600" "Beach" "01" "Inside" 2775.3197 0.99463 1
"601" "Beach" "01" "Inside" 2773.28052 0.99511 1
"602" "Beach" "01" "Inside" 2771.24134 0.99535 1
"603" "Beach" "01" "Inside" 2769.20217 0.99553 1
"604" "Beach" "01" "Inside" 2767.16299 0.99585 1
"605" "Beach" "01" "Inside" 2765.12381 0.99611 1
"606" "Beach" "01" "Inside" 2763.08464 0.99628 1
"607" "Beach" "01" "Inside" 2761.04546 0.99652 1
"608" "Beach" "01" "Inside" 2759.00628 0.99676 1
"609" "Beach" "01" "Inside" 2756.96711 0.99694 1
"610" "Beach" "01" "Inside" 2754.92793 0.99712 1
"611" "Beach" "01" "Inside" 2752.88875 0.9973 1
"612" "Beach" "01" "Inside" 2750.84957 0.9973 1
"613" "Beach" "01" "Inside" 2748.8104 0.9972 1
"614" "Beach" "01" "Inside" 2746.77122 0.99726 1
"615" "Beach" "01" "Inside" 2744.73204 0.99742 1
"616" "Beach" "01" "Inside" 2742.69287 0.99745 1
"617" "Beach" "01" "Inside" 2740.65369 0.99742 1
"618" "Beach" "01" "Inside" 2738.61451 0.99739 1
"619" "Beach" "01" "Inside" 2736.57534 0.99732 1
"620" "Beach" "01" "Inside" 2734.53616 0.99724 1
"621" "Beach" "01" "Inside" 2732.49698 0.99726 1
"622" "Beach" "01" "Inside" 2730.45781 0.99728 1
"623" "Beach" "01" "Inside" 2728.41863 0.99726 1
"624" "Beach" "01" "Inside" 2726.37945 0.99736 1
"625" "Beach" "01" "Inside" 2724.34028 0.99766 1
"626" "Beach" "01" "Inside" 2722.3011 0.99798 1
"627" "Beach" "01" "Inside" 2720.26192 0.99813 1
"628" "Beach" "01" "Inside" 2718.22275 0.99817 1
"629" "Beach" "01" "Inside" 2716.18357 0.99822 1
"630" "Beach" "01" "Inside" 2714.14439 0.99831 1
"631" "Beach" "01" "Inside" 2712.10521 0.99844 1
"632" "Beach" "01" "Inside" 2710.06604 0.99863 1
"633" "Beach" "01" "Inside" 2708.02686 0.99886 1
"634" "Beach" "01" "Inside" 2705.98768 0.99904 1
"635" "Beach" "01" "Inside" 2703.94851 0.99913 1
"636" "Beach" "01" "Inside" 2701.90933 0.9991 1
"637" "Beach" "01" "Inside" 2699.87015 0.99902 1
"638" "Beach" "01" "Inside" 2697.83098 0.99901 1
"639" "Beach" "01" "Inside" 2695.7918 0.99907 1
"640" "Beach" "01" "Inside" 2693.75262 0.99915 1
"641" "Beach" "01" "Inside" 2691.71345 0.99922 1
"642" "Beach" "01" "Inside" 2689.67427 0.99917 1
"643" "Beach" "01" "Inside" 2687.63509 0.99906 1
"644" "Beach" "01" "Inside" 2685.59592 0.99899 1
"645" "Beach" "01" "Inside" 2683.55674 0.99901 1
"646" "Beach" "01" "Inside" 2681.51756 0.99904 1
"647" "Beach" "01" "Inside" 2679.47838 0.99904 1
"648" "Beach" "01" "Inside" 2677.43921 0.99901 1
"649" "Beach" "01" "Inside" 2675.40003 0.99894 1
"650" "Beach" "01" "Inside" 2673.36085 0.99894 1
"651" "Beach" "01" "Inside" 2671.32168 0.999 1
"652" "Beach" "01" "Inside" 2669.2825 0.99899 1
"653" "Beach" "01" "Inside" 2667.24332 0.99887 1
"654" "Beach" "01" "Inside" 2665.20415 0.9988 1
"655" "Beach" "01" "Inside" 2663.16497 0.99878 1
"656" "Beach" "01" "Inside" 2661.12579 0.9987 1
"657" "Beach" "01" "Inside" 2659.08662 0.99865 1
"658" "Beach" "01" "Inside" 2657.04744 0.99869 1
"659" "Beach" "01" "Inside" 2655.00826 0.99874 1
"660" "Beach" "01" "Inside" 2652.96909 0.99878 1
"661" "Beach" "01" "Inside" 2650.92991 0.99885 1
"662" "Beach" "01" "Inside" 2648.89073 0.99893 1
"663" "Beach" "01" "Inside" 2646.85156 0.99899 1
"664" "Beach" "01" "Inside" 2644.81238 0.99904 1
"665" "Beach" "01" "Inside" 2642.7732 0.99914 1
"666" "Beach" "01" "Inside" 2640.73402 0.99922 1
"667" "Beach" "01" "Inside" 2638.69485 0.99914 1
"668" "Beach" "01" "Inside" 2636.65567 0.99902 1
"669" "Beach" "01" "Inside" 2634.61649 0.99909 1
"670" "Beach" "01" "Inside" 2632.57732 0.99935 1
"671" "Beach" "01" "Inside" 2630.53814 0.9996 1
"672" "Beach" "01" "Inside" 2628.49896 0.99971 1
"673" "Beach" "01" "Inside" 2626.45979 0.99978 1
"674" "Beach" "01" "Inside" 2624.42061 0.99991 1
"675" "Beach" "01" "Inside" 2622.38143 1.00005 1
"676" "Beach" "01" "Inside" 2620.34226 1.00019 1
"677" "Beach" "01" "Inside" 2618.30308 1.00025 1
"678" "Beach" "01" "Inside" 2616.2639 1.0002 1
"679" "Beach" "01" "Inside" 2614.22473 1.00028 1
"680" "Beach" "01" "Inside" 2612.18555 1.00057 1
"681" "Beach" "01" "Inside" 2610.14637 1.00084 1
"682" "Beach" "01" "Inside" 2608.1072 1.00096 1
"683" "Beach" "01" "Inside" 2606.06802 1.00098 1
"684" "Beach" "01" "Inside" 2604.02884 1.00098 1
"685" "Beach" "01" "Inside" 2601.98966 1.00109 1
"686" "Beach" "01" "Inside" 2599.95049 1.00126 1
"687" "Beach" "01" "Inside" 2597.91131 1.00132 1
"688" "Beach" "01" "Inside" 2595.87213 1.00129 1
"689" "Beach" "01" "Inside" 2593.83296 1.00133 1
"690" "Beach" "01" "Inside" 2591.79378 1.0015 1
"691" "Beach" "01" "Inside" 2589.7546 1.00167 1
"692" "Beach" "01" "Inside" 2587.71543 1.00176 1
"693" "Beach" "01" "Inside" 2585.67625 1.00189 1
"694" "Beach" "01" "Inside" 2583.63707 1.00213 1
"695" "Beach" "01" "Inside" 2581.5979 1.00221 1
"696" "Beach" "01" "Inside" 2579.55872 1.00212 1
"697" "Beach" "01" "Inside" 2577.51954 1.00211 1
"698" "Beach" "01" "Inside" 2575.48037 1.00214 1
"699" "Beach" "01" "Inside" 2573.44119 1.0022 1
"700" "Beach" "01" "Inside" 2571.40201 1.00235 1
"701" "Beach" "01" "Inside" 2569.36283 1.00248 1
"702" "Beach" "01" "Inside" 2567.32366 1.00252 1
"703" "Beach" "01" "Inside" 2565.28448 1.00252 1
"704" "Beach" "01" "Inside" 2563.2453 1.00255 1
"705" "Beach" "01" "Inside" 2561.20613 1.00265 1
"706" "Beach" "01" "Inside" 2559.16695 1.00275 1
"707" "Beach" "01" "Inside" 2557.12777 1.00277 1
"708" "Beach" "01" "Inside" 2555.0886 1.00275 1
"709" "Beach" "01" "Inside" 2553.04942 1.00263 1
"710" "Beach" "01" "Inside" 2551.01024 1.00252 1
"711" "Beach" "01" "Inside" 2548.97107 1.00256 1
"712" "Beach" "01" "Inside" 2546.93189 1.00263 1
"713" "Beach" "01" "Inside" 2544.89271 1.00275 1
"714" "Beach" "01" "Inside" 2542.85354 1.00297 1
"715" "Beach" "01" "Inside" 2540.81436 1.00316 1
"716" "Beach" "01" "Inside" 2538.77518 1.00322 1
"717" "Beach" "01" "Inside" 2536.73601 1.00327 1
"718" "Beach" "01" "Inside" 2534.69683 1.00328 1
"719" "Beach" "01" "Inside" 2532.65765 1.00319 1
"720" "Beach" "01" "Inside" 2530.61847 1.0031 1
"721" "Beach" "01" "Inside" 2528.5793 1.00305 1
"722" "Beach" "01" "Inside" 2526.54012 1.00308 1
"723" "Beach" "01" "Inside" 2524.50094 1.0032 1
"724" "Beach" "01" "Inside" 2522.46177 1.0033 1
"725" "Beach" "01" "Inside" 2520.42259 1.00333 1
"726" "Beach" "01" "Inside" 2518.38341 1.00341 1
"727" "Beach" "01" "Inside" 2516.34424 1.00355 1
"728" "Beach" "01" "Inside" 2514.30506 1.00362 1
"729" "Beach" "01" "Inside" 2512.26588 1.00368 1
"730" "Beach" "01" "Inside" 2510.22671 1.00371 1
"731" "Beach" "01" "Inside" 2508.18753 1.00371 1
"732" "Beach" "01" "Inside" 2506.14835 1.00368 1
"733" "Beach" "01" "Inside" 2504.10918 1.00355 1
"734" "Beach" "01" "Inside" 2502.07 1.00351 1
"735" "Beach" "01" "Inside" 2500.03082 1.00368 1
"736" "Beach" "01" "Inside" 2497.99165 1.00381 1
"737" "Beach" "01" "Inside" 2495.95247 1.00382 1
"738" "Beach" "01" "Inside" 2493.91329 1.00386 1
"739" "Beach" "01" "Inside" 2491.87411 1.0041 1
"740" "Beach" "01" "Inside" 2489.83494 1.00443 1
"741" "Beach" "01" "Inside" 2487.79576 1.00454 1
"742" "Beach" "01" "Inside" 2485.75658 1.00443 1
"743" "Beach" "01" "Inside" 2483.71741 1.00429 1
"744" "Beach" "01" "Inside" 2481.67823 1.00423 1
"745" "Beach" "01" "Inside" 2479.63905 1.00422 1
"746" "Beach" "01" "Inside" 2477.59988 1.00424 1
"747" "Beach" "01" "Inside" 2475.5607 1.00431 1
"748" "Beach" "01" "Inside" 2473.52152 1.00439 1
"749" "Beach" "01" "Inside" 2471.48235 1.00439 1
"750" "Beach" "01" "Inside" 2469.44317 1.00428 1
"751" "Beach" "01" "Inside" 2467.40399 1.0042 1
"752" "Beach" "01" "Inside" 2465.36482 1.00429 1
"753" "Beach" "01" "Inside" 2463.32564 1.00449 1
"754" "Beach" "01" "Inside" 2461.28646 1.00455 1
"755" "Beach" "01" "Inside" 2459.24728 1.00448 1
"756" "Beach" "01" "Inside" 2457.20811 1.00446 1
"757" "Beach" "01" "Inside" 2455.16893 1.00448 1
"758" "Beach" "01" "Inside" 2453.12975 1.00444 1
"759" "Beach" "01" "Inside" 2451.09058 1.0044 1
"760" "Beach" "01" "Inside" 2449.0514 1.00441 1
"761" "Beach" "01" "Inside" 2447.01222 1.00448 1
"762" "Beach" "01" "Inside" 2444.97305 1.00463 1
"763" "Beach" "01" "Inside" 2442.93387 1.00481 1
"764" "Beach" "01" "Inside" 2440.89469 1.0049 1
"765" "Beach" "01" "Inside" 2438.85552 1.00483 1
"766" "Beach" "01" "Inside" 2436.81634 1.00473 1
"767" "Beach" "01" "Inside" 2434.77716 1.00467 1
"768" "Beach" "01" "Inside" 2432.73799 1.00467 1
"769" "Beach" "01" "Inside" 2430.69881 1.00478 1
"770" "Beach" "01" "Inside" 2428.65963 1.00486 1
"771" "Beach" "01" "Inside" 2426.62046 1.00479 1
"772" "Beach" "01" "Inside" 2424.58128 1.00474 1
"773" "Beach" "01" "Inside" 2422.5421 1.00476 1
"774" "Beach" "01" "Inside" 2420.50292 1.00472 1
"775" "Beach" "01" "Inside" 2418.46375 1.00471 1
"776" "Beach" "01" "Inside" 2416.42457 1.00475 1
"777" "Beach" "01" "Inside" 2414.38539 1.00465 1
"778" "Beach" "01" "Inside" 2412.34622 1.00448 1
"779" "Beach" "01" "Inside" 2410.30704 1.00451 1
"780" "Beach" "01" "Inside" 2408.26786 1.00473 1
"781" "Beach" "01" "Inside" 2406.22869 1.00486 1
"782" "Beach" "01" "Inside" 2404.18951 1.00487 1
"783" "Beach" "01" "Inside" 2402.15033 1.00486 1
"784" "Beach" "01" "Inside" 2400.11116 1.00485 1
"785" "Beach" "01" "Inside" 2398.07198 1.00482 1
"786" "Beach" "01" "Inside" 2396.0328 1.00478 1
"787" "Beach" "01" "Inside" 2393.99363 1.00477 1
"788" "Beach" "01" "Inside" 2391.95445 1.00482 1
"789" "Beach" "01" "Inside" 2389.91527 1.00496 1
"790" "Beach" "01" "Inside" 2387.87609 1.00509 1
"791" "Beach" "01" "Inside" 2385.83692 1.00505 1
"792" "Beach" "01" "Inside" 2383.79774 1.00478 1
"793" "Beach" "01" "Inside" 2381.75856 1.00444 1
"794" "Beach" "01" "Inside" 2379.71939 1.00435 1
"795" "Beach" "01" "Inside" 2377.68021 1.00457 1
"796" "Beach" "01" "Inside" 2375.64103 1.00484 1
"797" "Beach" "01" "Inside" 2373.60186 1.00505 1
"798" "Beach" "01" "Inside" 2371.56268 1.00526 1
"799" "Beach" "01" "Inside" 2369.5235 1.00555 1
"800" "Beach" "01" "Inside" 2367.48433 1.00602 1
"801" "Beach" "01" "Inside" 2365.44515 1.00658 1
"802" "Beach" "01" "Inside" 2363.40597 1.00697 1
"803" "Beach" "01" "Inside" 2361.3668 1.00715 1
"804" "Beach" "01" "Inside" 2359.32762 1.0072 1
"805" "Beach" "01" "Inside" 2357.28844 1.00718 1
"806" "Beach" "01" "Inside" 2355.24927 1.00692 1
"807" "Beach" "01" "Inside" 2353.21009 1.00626 1
"808" "Beach" "01" "Inside" 2351.17091 1.00548 1
"809" "Beach" "01" "Inside" 2349.13173 1.00498 1
"810" "Beach" "01" "Inside" 2347.09256 1.00489 1
"811" "Beach" "01" "Inside" 2345.05338 1.00508 1
"812" "Beach" "01" "Inside" 2343.0142 1.00524 1
"813" "Beach" "01" "Inside" 2340.97503 1.00531 1
"814" "Beach" "01" "Inside" 2338.93585 1.00535 1
"815" "Beach" "01" "Inside" 2336.89667 1.00535 1
"816" "Beach" "01" "Inside" 2334.8575 1.00537 1
"817" "Beach" "01" "Inside" 2332.81832 1.00544 1
"818" "Beach" "01" "Inside" 2330.77914 1.00542 1
"819" "Beach" "01" "Inside" 2328.73997 1.0053 1
"820" "Beach" "01" "Inside" 2326.70079 1.00513 1
"821" "Beach" "01" "Inside" 2324.66161 1.00486 1
"822" "Beach" "01" "Inside" 2322.62244 1.0046 1
"823" "Beach" "01" "Inside" 2320.58326 1.00455 1
"824" "Beach" "01" "Inside" 2318.54408 1.00464 1
"825" "Beach" "01" "Inside" 2316.50491 1.00458 1
"826" "Beach" "01" "Inside" 2314.46573 1.00443 1
"827" "Beach" "01" "Inside" 2312.42655 1.00436 1
"828" "Beach" "01" "Inside" 2310.38737 1.00435 1
"829" "Beach" "01" "Inside" 2308.3482 1.00439 1
"830" "Beach" "01" "Inside" 2306.30902 1.00453 1
"831" "Beach" "01" "Inside" 2304.26984 1.00469 1
"832" "Beach" "01" "Inside" 2302.23067 1.00474 1
"833" "Beach" "01" "Inside" 2300.19149 1.00471 1
"834" "Beach" "01" "Inside" 2298.15231 1.00478 1
"835" "Beach" "01" "Inside" 2296.11314 1.00491 1
"836" "Beach" "01" "Inside" 2294.07396 1.005 1
"837" "Beach" "01" "Inside" 2292.03478 1.00504 1
"838" "Beach" "01" "Inside" 2289.99561 1.00508 1
"839" "Beach" "01" "Inside" 2287.95643 1.00515 1
"840" "Beach" "01" "Inside" 2285.91725 1.00521 1
"841" "Beach" "01" "Inside" 2283.87808 1.00519 1
"842" "Beach" "01" "Inside" 2281.8389 1.00516 1
"843" "Beach" "01" "Inside" 2279.79972 1.00515 1
"844" "Beach" "01" "Inside" 2277.76054 1.00515 1
"845" "Beach" "01" "Inside" 2275.72137 1.00515 1
"846" "Beach" "01" "Inside" 2273.68219 1.00518 1
"847" "Beach" "01" "Inside" 2271.64301 1.00525 1
"848" "Beach" "01" "Inside" 2269.60384 1.00534 1
"849" "Beach" "01" "Inside" 2267.56466 1.00538 1
"850" "Beach" "01" "Inside" 2265.52548 1.00534 1
"851" "Beach" "01" "Inside" 2263.48631 1.00526 1
"852" "Beach" "01" "Inside" 2261.44713 1.00523 1
"853" "Beach" "01" "Inside" 2259.40795 1.00529 1
"854" "Beach" "01" "Inside" 2257.36878 1.00543 1
"855" "Beach" "01" "Inside" 2255.3296 1.00549 1
"856" "Beach" "01" "Inside" 2253.29042 1.00542 1
"857" "Beach" "01" "Inside" 2251.25125 1.00536 1
"858" "Beach" "01" "Inside" 2249.21207 1.00543 1
"859" "Beach" "01" "Inside" 2247.17289 1.00554 1
"860" "Beach" "01" "Inside" 2245.13372 1.00566 1
"861" "Beach" "01" "Inside" 2243.09454 1.00579 1
"862" "Beach" "01" "Inside" 2241.05536 1.00583 1
"863" "Beach" "01" "Inside" 2239.01618 1.00577 1
"864" "Beach" "01" "Inside" 2236.97701 1.00574 1
"865" "Beach" "01" "Inside" 2234.93783 1.00581 1
"866" "Beach" "01" "Inside" 2232.89865 1.00597 1
"867" "Beach" "01" "Inside" 2230.85948 1.00604 1
"868" "Beach" "01" "Inside" 2228.8203 1.00597 1
"869" "Beach" "01" "Inside" 2226.78112 1.00599 1
"870" "Beach" "01" "Inside" 2224.74195 1.00608 1
"871" "Beach" "01" "Inside" 2222.70277 1.00607 1
"872" "Beach" "01" "Inside" 2220.66359 1.00604 1
"873" "Beach" "01" "Inside" 2218.62442 1.00611 1
"874" "Beach" "01" "Inside" 2216.58524 1.00616 1
"875" "Beach" "01" "Inside" 2214.54606 1.00619 1
"876" "Beach" "01" "Inside" 2212.50689 1.00622 1
"877" "Beach" "01" "Inside" 2210.46771 1.00622 1
"878" "Beach" "01" "Inside" 2208.42853 1.00624 1
"879" "Beach" "01" "Inside" 2206.38936 1.00622 1
"880" "Beach" "01" "Inside" 2204.35018 1.00622 1
"881" "Beach" "01" "Inside" 2202.311 1.00629 1
"882" "Beach" "01" "Inside" 2200.27182 1.00634 1
"883" "Beach" "01" "Inside" 2198.23265 1.00631 1
"884" "Beach" "01" "Inside" 2196.19347 1.00633 1
"885" "Beach" "01" "Inside" 2194.15429 1.00638 1
"886" "Beach" "01" "Inside" 2192.11512 1.00635 1
"887" "Beach" "01" "Inside" 2190.07594 1.00635 1
"888" "Beach" "01" "Inside" 2188.03676 1.00639 1
"889" "Beach" "01" "Inside" 2185.99759 1.00636 1
"890" "Beach" "01" "Inside" 2183.95841 1.00627 1
"891" "Beach" "01" "Inside" 2181.91923 1.00622 1
"892" "Beach" "01" "Inside" 2179.88006 1.00626 1
"893" "Beach" "01" "Inside" 2177.84088 1.00628 1
"894" "Beach" "01" "Inside" 2175.8017 1.00625 1
"895" "Beach" "01" "Inside" 2173.76253 1.00625 1
"896" "Beach" "01" "Inside" 2171.72335 1.00643 1
"897" "Beach" "01" "Inside" 2169.68417 1.00661 1
"898" "Beach" "01" "Inside" 2167.64499 1.0066 1
"899" "Beach" "01" "Inside" 2165.60582 1.0065 1
"900" "Beach" "01" "Inside" 2163.56664 1.00645 1
"901" "Beach" "01" "Inside" 2161.52746 1.00647 1
"902" "Beach" "01" "Inside" 2159.48829 1.00648 1
"903" "Beach" "01" "Inside" 2157.44911 1.00646 1
"904" "Beach" "01" "Inside" 2155.40993 1.00646 1
"905" "Beach" "01" "Inside" 2153.37076 1.00644 1
